timestamp,Open,High,Low,Close,Volume
2026-02-03 09:00:00+00:00,427.72,427.72,426.1,426.82,4540
2026-02-03 09:01:00+00:00,426.81,427.14,426.81,426.97,1978
2026-02-03 09:02:00+00:00,426.87,427.19,426.87,427.19,812
2026-02-03 09:03:00+00:00,427.2,427.25,426.96,426.96,3511
2026-02-03 09:04:00+00:00,427.0,427.08,426.7,426.7,2122
2026-02-03 09:05:00+00:00,426.69,427.28,426.69,427.04,2469
2026-02-03 09:06:00+00:00,427.25,427.26,427.0,427.0,1914
2026-02-03 09:07:00+00:00,427.11,427.11,426.72,426.75,2186
2026-02-03 09:08:00+00:00,426.76,426.88,426.76,426.79,1407
2026-02-03 09:09:00+00:00,426.78,426.91,426.78,426.91,1334
2026-02-03 09:10:00+00:00,426.71,426.81,426.5,426.81,1917
2026-02-03 09:12:00+00:00,426.65,426.65,426.65,426.65,346
2026-02-03 09:13:00+00:00,426.61,426.61,426.15,426.3,3945
2026-02-03 09:14:00+00:00,426.33,426.39,426.33,426.39,577
2026-02-03 09:15:00+00:00,426.19,426.4,426.19,426.4,1054
2026-02-03 09:16:00+00:00,426.37,426.5,426.37,426.5,1728
2026-02-03 09:17:00+00:00,426.55,426.55,426.5,426.5,484
2026-02-03 09:18:00+00:00,426.64,426.68,426.55,426.67,1053
2026-02-03 09:19:00+00:00,426.66,426.66,426.64,426.64,472
2026-02-03 09:20:00+00:00,426.64,426.65,426.51,426.65,821
2026-02-03 09:21:00+00:00,426.65,426.7,426.6,426.6,1006
2026-02-03 09:22:00+00:00,426.67,426.68,426.54,426.54,1407
2026-02-03 09:23:00+00:00,426.51,426.51,426.27,426.27,1155
2026-02-03 09:24:00+00:00,426.27,426.27,426.1,426.1,910
2026-02-03 09:25:00+00:00,426.0,426.06,426.0,426.0,3112
2026-02-03 09:26:00+00:00,426.03,426.03,425.8,425.8,2087
2026-02-03 09:27:00+00:00,425.8,425.87,425.77,425.87,594
2026-02-03 09:28:00+00:00,425.86,425.86,425.74,425.74,627
2026-02-03 09:30:00+00:00,425.7,425.76,425.7,425.76,1047
2026-02-03 09:31:00+00:00,425.7,425.8,425.7,425.8,653
2026-02-03 09:32:00+00:00,425.97,426.1,425.97,426.01,2688
2026-02-03 09:33:00+00:00,426.16,426.3,426.15,426.24,715
2026-02-03 09:36:00+00:00,426.12,426.12,426.06,426.12,1027
2026-02-03 09:37:00+00:00,426.1,426.1,426.06,426.09,470
2026-02-03 09:38:00+00:00,426.05,426.22,426.05,426.22,797
2026-02-03 09:39:00+00:00,426.22,426.26,426.19,426.25,1219
2026-02-03 09:40:00+00:00,426.31,426.31,426.31,426.31,362
2026-02-03 09:41:00+00:00,426.42,426.48,426.35,426.48,658
2026-02-03 09:42:00+00:00,426.45,426.74,426.45,426.63,1523
2026-02-03 09:43:00+00:00,426.57,426.75,426.57,426.75,564
2026-02-03 09:44:00+00:00,426.58,426.58,426.58,426.58,282
2026-02-03 09:45:00+00:00,426.75,426.75,426.74,426.75,629
2026-02-03 09:48:00+00:00,426.63,426.66,426.61,426.66,462
2026-02-03 09:49:00+00:00,426.6,426.6,426.55,426.55,653
2026-02-03 09:51:00+00:00,426.63,426.78,426.63,426.71,1253
2026-02-03 09:52:00+00:00,426.77,426.98,426.77,426.88,901
2026-02-03 09:54:00+00:00,426.8,426.8,426.7,426.7,661
2026-02-03 09:55:00+00:00,426.51,426.51,426.51,426.51,312
2026-02-03 09:56:00+00:00,426.51,426.61,426.4,426.6,1111
2026-02-03 09:57:00+00:00,426.69,426.69,426.69,426.69,257
2026-02-03 09:58:00+00:00,426.71,426.94,426.71,426.94,3957
2026-02-03 09:59:00+00:00,426.89,426.93,426.89,426.93,450
2026-02-03 10:00:00+00:00,426.93,427.05,426.93,427.05,3520
2026-02-03 10:01:00+00:00,427.04,427.04,426.91,427.02,1142
2026-02-03 10:02:00+00:00,427.18,427.19,427.18,427.19,714
2026-02-03 10:03:00+00:00,427.19,427.19,426.92,427.04,1178
2026-02-03 10:04:00+00:00,427.0,427.0,427.0,427.0,346
2026-02-03 10:05:00+00:00,427.2,427.2,427.18,427.18,812
2026-02-03 10:06:00+00:00,427.12,427.12,427.12,427.12,433
2026-02-03 10:07:00+00:00,426.88,427.0,426.88,427.0,742
2026-02-03 10:08:00+00:00,427.0,427.1,426.94,427.06,926
2026-02-03 10:09:00+00:00,426.89,427.0,426.89,427.0,884
2026-02-03 10:10:00+00:00,426.94,426.94,426.94,426.94,346
2026-02-03 10:11:00+00:00,426.98,426.98,426.88,426.98,757
2026-02-03 10:14:00+00:00,426.92,426.93,426.92,426.93,261
2026-02-03 10:15:00+00:00,426.93,427.03,426.93,427.0,1588
2026-02-03 10:16:00+00:00,426.93,426.93,426.93,426.93,349
2026-02-03 10:18:00+00:00,426.88,426.9,426.86,426.87,825
2026-02-03 10:19:00+00:00,426.8,426.9,426.78,426.9,1405
2026-02-03 10:20:00+00:00,426.87,426.87,426.87,426.87,200
2026-02-03 10:21:00+00:00,426.86,426.88,426.86,426.88,475
2026-02-03 10:22:00+00:00,426.83,426.84,426.74,426.74,2367
2026-02-03 10:23:00+00:00,426.67,426.94,426.67,426.73,1709
