timestamp,Open,High,Low,Close,Volume
2024-01-08 09:00:00+00:00,467.7,467.7,467.5,467.5,669
2024-01-08 09:01:00+00:00,467.26,467.26,467.25,467.25,1349
2024-01-08 09:02:00+00:00,467.34,467.36,467.34,467.35,1167
2024-01-08 09:04:00+00:00,467.25,467.25,467.25,467.25,562
2024-01-08 09:05:00+00:00,467.13,467.15,467.13,467.15,527
2024-01-08 09:06:00+00:00,467.26,467.26,467.22,467.22,620
2024-01-08 09:08:00+00:00,467.32,467.35,467.32,467.35,507
2024-01-08 09:10:00+00:00,467.43,467.43,467.43,467.43,723
2024-01-08 09:13:00+00:00,467.29,467.29,467.29,467.29,365
2024-01-08 09:14:00+00:00,467.26,467.26,467.25,467.25,711
2024-01-08 09:17:00+00:00,467.44,467.44,467.44,467.44,332
2024-01-08 09:19:00+00:00,467.17,467.18,467.17,467.18,746
2024-01-08 09:20:00+00:00,467.13,467.13,467.13,467.13,166
2024-01-08 09:21:00+00:00,467.12,467.15,467.12,467.15,1912
2024-01-08 09:22:00+00:00,467.15,467.15,467.11,467.11,801
2024-01-08 09:24:00+00:00,467.0,467.0,467.0,467.0,296
2024-01-08 09:26:00+00:00,466.91,466.94,466.91,466.94,619
2024-01-08 09:28:00+00:00,466.88,466.88,466.87,466.87,2008
2024-01-08 09:29:00+00:00,466.82,466.82,466.73,466.73,1485
2024-01-08 09:30:00+00:00,466.66,466.66,466.38,466.38,1203
2024-01-08 09:31:00+00:00,466.39,466.39,466.38,466.38,705
2024-01-08 09:32:00+00:00,466.28,466.28,466.18,466.18,1378
2024-01-08 09:33:00+00:00,466.19,466.19,466.19,466.19,132
2024-01-08 09:34:00+00:00,466.2,466.2,466.19,466.19,1270
2024-01-08 09:35:00+00:00,466.15,466.2,466.13,466.13,2067
2024-01-08 09:36:00+00:00,466.2,466.2,466.2,466.2,536
2024-01-08 09:37:00+00:00,466.26,466.28,466.25,466.28,800
2024-01-08 09:38:00+00:00,466.31,466.31,466.31,466.31,520
2024-01-08 09:41:00+00:00,466.35,466.35,466.35,466.35,503
2024-01-08 09:43:00+00:00,466.56,466.56,466.56,466.56,1612
2024-01-08 09:48:00+00:00,466.86,466.89,466.86,466.89,1105
2024-01-08 09:50:00+00:00,466.83,466.83,466.83,466.83,234
2024-01-08 09:52:00+00:00,467.0,467.0,467.0,467.0,166
