timestamp,Open,High,Low,Close,Volume
2026-01-05 09:00:00+00:00,684.25,684.9,684.25,684.83,5286
2026-01-05 09:01:00+00:00,684.81,684.86,684.75,684.78,4214
2026-01-05 09:02:00+00:00,684.79,684.82,684.75,684.82,2000
2026-01-05 09:03:00+00:00,684.88,684.99,684.88,684.98,1810
2026-01-05 09:04:00+00:00,685.0,685.08,685.0,685.08,14584
2026-01-05 09:05:00+00:00,685.1,685.17,685.09,685.09,3160
2026-01-05 09:06:00+00:00,685.12,685.13,685.1,685.1,7690
2026-01-05 09:07:00+00:00,685.1,685.1,684.94,685.0,7171
2026-01-05 09:08:00+00:00,684.98,685.07,684.98,685.05,1875
2026-01-05 09:09:00+00:00,685.0,685.02,684.95,685.0,6102
2026-01-05 09:10:00+00:00,685.0,685.02,684.97,685.0,9942
2026-01-05 09:11:00+00:00,684.99,685.0,684.94,684.99,690
2026-01-05 09:12:00+00:00,684.99,684.99,684.91,684.94,1487
2026-01-05 09:13:00+00:00,684.98,685.0,684.97,684.99,8417
2026-01-05 09:14:00+00:00,684.99,684.99,684.94,684.97,5185
2026-01-05 09:15:00+00:00,684.91,684.91,684.82,684.82,559
2026-01-05 09:16:00+00:00,684.86,684.87,684.81,684.86,1446
2026-01-05 09:17:00+00:00,684.89,684.89,684.89,684.89,178
2026-01-05 09:18:00+00:00,684.85,684.89,684.84,684.89,1136
2026-01-05 09:19:00+00:00,684.89,684.89,684.84,684.84,1053
2026-01-05 09:20:00+00:00,684.91,684.91,684.89,684.89,8453
2026-01-05 09:21:00+00:00,684.89,684.95,684.89,684.95,8846
2026-01-05 09:22:00+00:00,684.94,684.97,684.93,684.93,14406
2026-01-05 09:23:00+00:00,684.92,684.92,684.81,684.81,872
2026-01-05 09:24:00+00:00,684.82,684.83,684.63,684.63,1136
2026-01-05 09:25:00+00:00,684.58,684.58,684.34,684.34,1416
2026-01-05 09:26:00+00:00,684.37,684.41,684.35,684.39,804
2026-01-05 09:27:00+00:00,684.41,684.43,684.41,684.43,431
2026-01-05 09:28:00+00:00,684.5,684.52,684.4,684.44,1770
2026-01-05 09:29:00+00:00,684.45,684.45,684.37,684.39,375
2026-01-05 09:30:00+00:00,684.38,684.41,684.37,684.4,1967
2026-01-05 09:31:00+00:00,684.38,684.48,684.35,684.48,1063
2026-01-05 09:32:00+00:00,684.49,684.56,684.42,684.42,1287
2026-01-05 09:33:00+00:00,684.42,684.42,684.35,684.35,337
2026-01-05 09:34:00+00:00,684.42,684.49,684.42,684.49,727
2026-01-05 09:35:00+00:00,684.52,684.56,684.52,684.56,483
2026-01-05 09:36:00+00:00,684.55,684.56,684.54,684.54,418
2026-01-05 09:37:00+00:00,684.52,684.52,684.52,684.52,210
2026-01-05 09:39:00+00:00,684.67,684.67,684.65,684.65,335
2026-01-05 09:40:00+00:00,684.7,684.8,684.7,684.8,483
2026-01-05 09:41:00+00:00,684.8,684.8,684.76,684.76,365
2026-01-05 09:42:00+00:00,684.79,684.79,684.76,684.76,409
2026-01-05 09:43:00+00:00,684.61,684.61,684.61,684.61,233
2026-01-05 09:44:00+00:00,684.59,684.59,684.58,684.58,552
2026-01-05 09:46:00+00:00,684.67,684.68,684.67,684.68,302
2026-01-05 09:47:00+00:00,684.75,684.79,684.75,684.79,1045
2026-01-05 09:49:00+00:00,684.62,684.63,684.59,684.63,335
2026-01-05 09:50:00+00:00,684.64,684.77,684.64,684.77,649
2026-01-05 09:51:00+00:00,684.82,684.86,684.82,684.86,556
2026-01-05 09:53:00+00:00,684.77,684.77,684.7,684.7,700
2026-01-05 09:54:00+00:00,684.66,684.66,684.66,684.66,44
2026-01-05 09:55:00+00:00,684.64,684.65,684.58,684.59,1353
2026-01-05 09:56:00+00:00,684.49,684.51,684.48,684.5,671
2026-01-05 09:57:00+00:00,684.51,684.52,684.49,684.52,454
2026-01-05 09:59:00+00:00,684.57,684.58,684.57,684.58,187
2026-01-05 10:00:00+00:00,684.68,684.68,684.68,684.68,97
2026-01-05 10:01:00+00:00,684.69,684.69,684.69,684.69,106
2026-01-05 10:02:00+00:00,684.72,684.72,684.72,684.72,176
2026-01-05 10:03:00+00:00,684.61,684.61,684.61,684.61,81
2026-01-05 10:04:00+00:00,684.68,684.69,684.68,684.69,233
2026-01-05 10:05:00+00:00,684.8,684.85,684.8,684.85,305
2026-01-05 10:07:00+00:00,684.85,684.85,684.85,684.85,324
2026-01-05 10:08:00+00:00,684.89,684.9,684.89,684.9,447
2026-01-05 10:09:00+00:00,684.95,684.95,684.95,684.95,118
