timestamp,Open,High,Low,Close,Volume
2026-01-14 09:00:00+00:00,446.6,447.0,446.6,446.84,2476
2026-01-14 09:01:00+00:00,446.81,446.89,446.81,446.89,1784
2026-01-14 09:02:00+00:00,446.89,446.9,446.8,446.8,1004
2026-01-14 09:03:00+00:00,446.61,446.76,446.55,446.76,1499
2026-01-14 09:04:00+00:00,446.56,446.71,446.55,446.66,1036
2026-01-14 09:05:00+00:00,446.59,446.59,446.15,446.15,1206
2026-01-14 09:06:00+00:00,446.34,446.34,446.15,446.19,2855
2026-01-14 09:07:00+00:00,446.31,446.35,446.3,446.3,589
2026-01-14 09:08:00+00:00,446.31,446.31,446.28,446.28,466
2026-01-14 09:09:00+00:00,446.22,446.47,446.22,446.47,2890
2026-01-14 09:10:00+00:00,446.56,446.89,446.56,446.89,2241
2026-01-14 09:11:00+00:00,446.88,446.88,446.66,446.66,3127
2026-01-14 09:12:00+00:00,446.4,446.95,446.4,446.95,1910
2026-01-14 09:14:00+00:00,446.73,446.73,446.71,446.71,255
2026-01-14 09:15:00+00:00,446.74,446.79,446.74,446.79,675
2026-01-14 09:16:00+00:00,446.68,446.68,446.68,446.68,142
2026-01-14 09:17:00+00:00,446.66,446.9,446.6,446.9,1612
2026-01-14 09:18:00+00:00,446.89,446.95,446.89,446.95,806
2026-01-14 09:19:00+00:00,446.94,446.95,446.81,446.81,914
2026-01-14 09:20:00+00:00,446.94,446.94,446.94,446.94,300
2026-01-14 09:21:00+00:00,446.74,446.74,446.74,446.74,284
2026-01-14 09:22:00+00:00,446.78,446.78,446.78,446.78,260
2026-01-14 09:23:00+00:00,446.74,446.74,446.74,446.74,150
2026-01-14 09:24:00+00:00,446.7,446.84,446.7,446.84,1244
2026-01-14 09:25:00+00:00,446.83,446.83,446.83,446.83,142
2026-01-14 09:26:00+00:00,446.78,446.78,446.77,446.77,431
2026-01-14 09:27:00+00:00,446.7,446.7,446.67,446.67,2197
2026-01-14 09:28:00+00:00,446.67,446.68,446.6,446.6,663
2026-01-14 09:31:00+00:00,446.62,446.75,446.62,446.75,758
2026-01-14 09:35:00+00:00,446.75,447.0,446.75,447.0,3977
2026-01-14 09:36:00+00:00,446.99,447.0,446.99,447.0,170
2026-01-14 09:39:00+00:00,446.94,446.94,446.94,446.94,127
2026-01-14 09:40:00+00:00,446.94,446.94,446.8,446.8,519
2026-01-14 09:41:00+00:00,446.76,446.76,446.76,446.76,164
2026-01-14 09:42:00+00:00,446.72,446.72,446.52,446.52,898
2026-01-14 09:43:00+00:00,446.51,446.51,446.41,446.41,509
2026-01-14 09:44:00+00:00,446.4,446.45,446.3,446.45,663
2026-01-14 09:45:00+00:00,446.47,446.47,446.45,446.45,282
2026-01-14 09:46:00+00:00,446.46,446.46,446.46,446.46,126
2026-01-14 09:48:00+00:00,446.58,446.61,446.58,446.61,530
2026-01-14 09:49:00+00:00,446.52,446.56,446.52,446.56,168
2026-01-14 09:50:00+00:00,446.52,446.52,446.5,446.52,635
2026-01-14 09:51:00+00:00,446.45,446.45,446.3,446.3,617
2026-01-14 09:52:00+00:00,446.3,446.3,446.1,446.24,702
2026-01-14 09:54:00+00:00,446.34,446.34,446.21,446.21,860
2026-01-14 09:55:00+00:00,446.31,446.31,446.31,446.31,160
2026-01-14 09:57:00+00:00,446.31,446.32,446.14,446.15,814
2026-01-14 09:58:00+00:00,446.16,446.16,446.09,446.09,973
2026-01-14 09:59:00+00:00,446.13,446.15,446.05,446.07,2739
2026-01-14 10:00:00+00:00,446.1,446.17,446.1,446.16,1616
2026-01-14 10:01:00+00:00,446.16,446.16,446.1,446.1,174
2026-01-14 10:02:00+00:00,446.09,446.09,446.08,446.08,224
2026-01-14 10:03:00+00:00,446.09,446.11,446.09,446.11,377
2026-01-14 10:04:00+00:00,446.05,446.05,446.03,446.03,243
2026-01-14 10:05:00+00:00,446.13,446.26,446.13,446.26,583
2026-01-14 10:07:00+00:00,446.26,446.28,446.26,446.28,497
