timestamp,Open,High,Low,Close,Volume
2024-01-08 09:00:00+00:00,396.0,396.0,395.88,395.88,627
2024-01-08 09:01:00+00:00,395.86,395.89,395.83,395.89,1225
2024-01-08 09:02:00+00:00,396.0,396.0,396.0,396.0,599
2024-01-08 09:03:00+00:00,396.04,396.04,396.04,396.04,170
2024-01-08 09:04:00+00:00,396.08,396.11,396.05,396.05,856
2024-01-08 09:05:00+00:00,395.94,395.94,395.94,395.94,740
2024-01-08 09:06:00+00:00,396.05,396.05,396.05,396.05,251
2024-01-08 09:07:00+00:00,396.05,396.05,396.05,396.05,332
2024-01-08 09:08:00+00:00,396.12,396.14,396.12,396.14,1128
2024-01-08 09:09:00+00:00,396.13,396.14,396.13,396.14,2255
2024-01-08 09:12:00+00:00,396.12,396.12,396.12,396.12,280
2024-01-08 09:13:00+00:00,396.06,396.06,396.06,396.06,371
2024-01-08 09:14:00+00:00,396.06,396.06,396.02,396.05,302
2024-01-08 09:15:00+00:00,396.06,396.06,396.03,396.03,418
2024-01-08 09:20:00+00:00,395.96,395.96,395.96,395.96,236
2024-01-08 09:22:00+00:00,395.88,395.88,395.87,395.87,264
2024-01-08 09:23:00+00:00,395.73,395.73,395.7,395.7,2670
2024-01-08 09:24:00+00:00,395.57,395.57,395.5,395.5,661
2024-01-08 09:25:00+00:00,395.6,395.61,395.6,395.61,1657
2024-01-08 09:27:00+00:00,395.6,395.6,395.6,395.6,305
2024-01-08 09:28:00+00:00,395.54,395.54,395.54,395.54,314
2024-01-08 09:30:00+00:00,395.36,395.36,395.1,395.12,2869
2024-01-08 09:31:00+00:00,394.98,395.0,394.97,394.97,3116
2024-01-08 09:32:00+00:00,394.94,394.94,394.84,394.91,7404
2024-01-08 09:33:00+00:00,394.95,394.99,394.95,394.99,890
2024-01-08 09:34:00+00:00,394.96,394.96,394.93,394.93,748
2024-01-08 09:35:00+00:00,394.9,394.91,394.82,394.91,1595
2024-01-08 09:36:00+00:00,394.94,394.97,394.94,394.97,903
2024-01-08 09:38:00+00:00,395.0,395.0,395.0,395.0,178
2024-01-08 09:39:00+00:00,394.99,394.99,394.95,394.95,315
2024-01-08 09:41:00+00:00,395.05,395.05,395.05,395.05,202
2024-01-08 09:42:00+00:00,395.19,395.19,395.19,395.19,368
2024-01-08 09:43:00+00:00,395.23,395.23,395.23,395.23,356
2024-01-08 09:44:00+00:00,395.25,395.29,395.23,395.29,1725
2024-01-08 09:45:00+00:00,395.33,395.49,395.33,395.49,2968
2024-01-08 09:46:00+00:00,395.54,395.55,395.54,395.55,2604
2024-01-08 09:47:00+00:00,395.59,395.59,395.53,395.57,2000
2024-01-08 09:48:00+00:00,395.59,395.61,395.57,395.61,846
2024-01-08 09:50:00+00:00,395.58,395.59,395.54,395.54,366
2024-01-08 09:51:00+00:00,395.61,395.63,395.61,395.63,880
2024-01-08 09:52:00+00:00,395.59,395.74,395.59,395.73,624
2024-01-08 09:53:00+00:00,395.7,395.74,395.7,395.74,511
2024-01-08 09:54:00+00:00,395.78,395.84,395.78,395.84,519
2024-01-08 09:55:00+00:00,395.83,395.92,395.83,395.92,2169
2024-01-08 09:56:00+00:00,395.85,395.85,395.85,395.85,273
2024-01-08 09:57:00+00:00,395.83,395.85,395.83,395.85,611
2024-01-08 09:58:00+00:00,395.84,395.85,395.84,395.85,711
2024-01-08 09:59:00+00:00,395.81,395.81,395.81,395.81,524
2024-01-08 10:00:00+00:00,395.79,395.95,395.79,395.95,1844
2024-01-08 10:01:00+00:00,395.99,396.04,395.99,396.03,2861
2024-01-08 10:05:00+00:00,395.93,395.93,395.93,395.93,355
2024-01-08 10:06:00+00:00,395.88,395.88,395.88,395.88,129
2024-01-08 10:07:00+00:00,395.98,395.98,395.98,395.98,1000
2024-01-08 10:08:00+00:00,395.97,395.97,395.86,395.87,3285
2024-01-08 10:13:00+00:00,395.84,395.84,395.83,395.83,308
2024-01-08 10:17:00+00:00,395.9,395.9,395.9,395.9,152
2024-01-08 10:18:00+00:00,396.06,396.06,396.06,396.06,150
2024-01-08 10:19:00+00:00,396.09,396.09,396.03,396.03,241
2024-01-08 10:21:00+00:00,396.03,396.04,396.03,396.04,4316
2024-01-08 10:22:00+00:00,396.11,396.11,396.11,396.11,1016
2024-01-08 10:23:00+00:00,396.1,396.12,396.03,396.03,1248
2024-01-08 10:24:00+00:00,396.04,396.09,396.04,396.09,312
2024-01-08 10:25:00+00:00,396.09,396.09,396.09,396.09,119
2024-01-08 10:27:00+00:00,396.06,396.06,396.06,396.06,119
2024-01-08 10:28:00+00:00,396.14,396.14,396.14,396.14,175
2024-01-08 10:29:00+00:00,396.16,396.16,396.16,396.16,132
2024-01-08 10:30:00+00:00,396.19,396.2,396.19,396.2,1212
2024-01-08 10:33:00+00:00,396.24,396.26,396.24,396.26,231
2024-01-08 10:34:00+00:00,396.29,396.33,396.28,396.28,1221
2024-01-08 10:35:00+00:00,396.28,396.3,396.28,396.3,817
2024-01-08 10:40:00+00:00,396.08,396.08,396.08,396.08,5010
2024-01-08 10:41:00+00:00,396.06,396.06,396.06,396.06,221
2024-01-08 10:42:00+00:00,396.12,396.12,396.12,396.12,112
2024-01-08 10:45:00+00:00,396.06,396.06,396.06,396.06,326
2024-01-08 10:49:00+00:00,396.02,396.02,396.02,396.02,1324
2024-01-08 10:50:00+00:00,395.96,395.99,395.96,395.99,295
2024-01-08 10:51:00+00:00,395.93,395.93,395.93,395.93,126
2024-01-08 10:53:00+00:00,395.89,395.89,395.89,395.89,127
2024-01-08 10:54:00+00:00,395.98,395.98,395.98,395.98,106
2024-01-08 10:55:00+00:00,395.98,395.98,395.98,395.98,286
2024-01-08 10:56:00+00:00,396.01,396.01,396.01,396.01,300
2024-01-08 10:57:00+00:00,395.98,395.98,395.98,395.98,100
2024-01-08 10:59:00+00:00,395.87,395.87,395.87,395.87,1011
2024-01-08 11:00:00+00:00,395.93,395.93,395.93,395.93,485
2024-01-08 11:01:00+00:00,395.83,395.83,395.83,395.83,268
2024-01-08 11:02:00+00:00,395.7,395.7,395.67,395.67,1332
2024-01-08 11:05:00+00:00,395.63,395.63,395.63,395.63,140
2024-01-08 11:07:00+00:00,395.7,395.7,395.7,395.7,343
2024-01-08 11:08:00+00:00,395.6,395.6,395.6,395.6,343
2024-01-08 11:09:00+00:00,395.55,395.82,395.55,395.82,13943
2024-01-08 11:10:00+00:00,395.98,395.98,395.98,395.98,150
2024-01-08 11:11:00+00:00,395.96,396.14,395.96,396.14,2073
2024-01-08 11:12:00+00:00,396.18,396.27,396.18,396.25,6378
2024-01-08 11:13:00+00:00,396.27,396.32,396.25,396.29,5782
2024-01-08 11:14:00+00:00,396.37,396.41,396.37,396.39,2226
2024-01-08 11:15:00+00:00,396.38,396.38,396.38,396.38,540
2024-01-08 11:16:00+00:00,396.32,396.32,396.32,396.32,414
2024-01-08 11:17:00+00:00,396.32,396.32,396.21,396.21,1685
2024-01-08 11:18:00+00:00,396.17,396.17,396.1,396.1,298
2024-01-08 11:19:00+00:00,396.17,396.17,396.17,396.17,151
2024-01-08 11:23:00+00:00,396.06,396.06,396.06,396.06,411
2024-01-08 11:25:00+00:00,396.09,396.09,396.09,396.09,449
2024-01-08 11:27:00+00:00,396.13,396.13,396.13,396.13,127
2024-01-08 11:29:00+00:00,396.24,396.25,396.24,396.25,3718
2024-01-08 11:30:00+00:00,396.32,396.32,396.32,396.32,530
2024-01-08 11:31:00+00:00,396.33,396.33,396.33,396.33,1613
2024-01-08 11:32:00+00:00,396.37,396.37,396.37,396.37,223
2024-01-08 11:34:00+00:00,396.37,396.39,396.37,396.39,4234
2024-01-08 11:35:00+00:00,396.38,396.38,396.32,396.36,8149
2024-01-08 11:36:00+00:00,396.28,396.28,396.28,396.28,1006
2024-01-08 11:37:00+00:00,396.38,396.39,396.36,396.39,5103
2024-01-08 11:39:00+00:00,396.37,396.54,396.36,396.54,8247
2024-01-08 11:40:00+00:00,396.59,396.69,396.59,396.69,874
2024-01-08 11:41:00+00:00,396.66,396.79,396.65,396.79,4823
2024-01-08 11:42:00+00:00,396.71,396.8,396.71,396.8,535
2024-01-08 11:43:00+00:00,396.72,396.72,396.72,396.72,177
2024-01-08 11:44:00+00:00,396.76,396.84,396.76,396.84,3637
2024-01-08 11:45:00+00:00,396.86,396.86,396.81,396.85,1864
2024-01-08 11:46:00+00:00,396.89,396.89,396.89,396.89,526
2024-01-08 11:47:00+00:00,396.77,396.89,396.77,396.89,5325
2024-01-08 11:48:00+00:00,396.76,396.76,396.76,396.76,114
2024-01-08 11:49:00+00:00,396.76,396.81,396.76,396.81,836
2024-01-08 11:51:00+00:00,396.73,396.73,396.73,396.73,336
2024-01-08 11:52:00+00:00,396.82,396.82,396.82,396.82,228
2024-01-08 11:54:00+00:00,396.71,396.71,396.71,396.71,697
2024-01-08 11:57:00+00:00,396.77,396.8,396.77,396.78,10162
2024-01-08 12:00:00+00:00,396.73,396.73,396.66,396.69,2494
2024-01-08 12:01:00+00:00,396.76,396.77,396.76,396.77,3070
2024-01-08 12:02:00+00:00,396.77,396.77,396.72,396.73,1518
2024-01-08 12:03:00+00:00,396.75,396.75,396.75,396.75,245
2024-01-08 12:04:00+00:00,396.7,396.79,396.7,396.79,1194
2024-01-08 12:05:00+00:00,396.78,396.78,396.78,396.78,457
2024-01-08 12:06:00+00:00,396.85,396.93,396.85,396.91,2620
2024-01-08 12:07:00+00:00,396.93,396.99,396.93,396.98,3532
2024-01-08 12:08:00+00:00,396.95,397.02,396.95,397.02,1702
2024-01-08 12:09:00+00:00,397.04,397.09,397.04,397.06,1234
2024-01-08 12:10:00+00:00,397.1,397.13,397.09,397.09,1092
2024-01-08 12:11:00+00:00,397.09,397.101,397.09,397.1,2283
2024-01-08 12:12:00+00:00,397.1,397.1,397.09,397.09,1137
2024-01-08 12:14:00+00:00,397.1,397.149,397.1,397.149,1158
2024-01-08 12:15:00+00:00,397.15,397.16,397.1,397.1,838
2024-01-08 12:16:00+00:00,397.07,397.07,397.0,397.0,1456
2024-01-08 12:17:00+00:00,397.04,397.07,397.0,397.07,2869
2024-01-08 12:18:00+00:00,397.05,397.09,397.04,397.09,21722
2024-01-08 12:19:00+00:00,397.03,397.06,397.03,397.06,506
2024-01-08 12:20:00+00:00,397.01,397.01,396.99,396.99,1443
2024-01-08 12:21:00+00:00,397.0,397.03,397.0,397.03,521
2024-01-08 12:22:00+00:00,397.0,397.0,396.94,396.94,2240
2024-01-08 12:23:00+00:00,396.93,396.98,396.93,396.98,389
2024-01-08 12:24:00+00:00,396.98,397.0,396.98,397.0,1549
2024-01-08 12:25:00+00:00,397.02,397.02,397.02,397.02,660
2024-01-08 12:26:00+00:00,397.03,397.11,397.0,397.11,1017
2024-01-08 12:28:00+00:00,397.109,397.109,397.1,397.1,449
2024-01-08 12:29:00+00:00,397.07,397.07,397.07,397.07,422
2024-01-08 12:30:00+00:00,397.06,397.07,396.92,396.92,6424
2024-01-08 12:31:00+00:00,396.92,396.92,396.8,396.9,3893
2024-01-08 12:32:00+00:00,396.91,396.91,396.85,396.85,1485
2024-01-08 12:33:00+00:00,396.86,396.86,396.761,396.789,1643
2024-01-08 12:34:00+00:00,396.76,396.78,396.76,396.78,793
2024-01-08 12:35:00+00:00,396.82,396.82,396.82,396.82,439
2024-01-08 12:37:00+00:00,396.71,396.71,396.611,396.611,3107
2024-01-08 12:38:00+00:00,396.7,396.7,396.7,396.7,514
2024-01-08 12:39:00+00:00,396.65,396.65,396.65,396.65,580
2024-01-08 12:40:00+00:00,396.7,396.73,396.7,396.73,892
2024-01-08 12:41:00+00:00,396.7,396.7,396.69,396.69,531
2024-01-08 12:42:00+00:00,396.64,396.64,396.61,396.61,4107
2024-01-08 12:43:00+00:00,396.68,396.68,396.68,396.68,557
