timestamp,Open,High,Low,Close,Volume
2026-01-05 09:00:00+00:00,271.01,271.01,271.01,271.01,1795
2026-01-05 09:01:00+00:00,270.95,270.95,270.95,270.95,738
2026-01-05 09:05:00+00:00,270.97,270.97,270.96,270.96,640
2026-01-05 09:06:00+00:00,270.96,270.97,270.95,270.95,883
2026-01-05 09:08:00+00:00,270.9,271.01,270.9,271.01,3432
2026-01-05 09:09:00+00:00,270.96,270.96,270.8,270.8,1385
2026-01-05 09:10:00+00:00,270.93,270.93,270.93,270.93,357
2026-01-05 09:25:00+00:00,270.26,270.26,270.26,270.26,698
2026-01-05 09:27:00+00:00,270.38,270.38,270.38,270.38,652
2026-01-05 09:34:00+00:00,270.36,270.36,270.36,270.36,174
2026-01-05 09:36:00+00:00,270.47,270.47,270.47,270.47,454
2026-01-05 09:41:00+00:00,270.62,270.72,270.62,270.72,1096
2026-01-05 09:45:00+00:00,270.61,270.64,270.61,270.63,3405
2026-01-05 09:46:00+00:00,270.63,270.63,270.62,270.62,561
2026-01-05 09:47:00+00:00,270.62,270.67,270.62,270.67,407
2026-01-05 09:48:00+00:00,270.62,270.62,270.62,270.62,659
2026-01-05 09:52:00+00:00,270.65,270.65,270.65,270.65,336
2026-01-05 09:54:00+00:00,270.67,270.67,270.67,270.67,469
2026-01-05 10:04:00+00:00,270.58,270.58,270.58,270.58,496
2026-01-05 10:07:00+00:00,270.66,270.66,270.66,270.66,395
2026-01-05 10:09:00+00:00,270.68,270.69,270.68,270.69,826
2026-01-05 10:10:00+00:00,270.68,270.68,270.68,270.68,324
2026-01-05 10:11:00+00:00,270.68,270.68,270.68,270.68,467
2026-01-05 10:13:00+00:00,270.69,270.7,270.69,270.7,661
2026-01-05 10:15:00+00:00,270.71,270.94,270.55,270.73,4185
2026-01-05 10:18:00+00:00,270.81,270.82,270.81,270.82,443
2026-01-05 10:19:00+00:00,270.8,270.8,270.78,270.78,673
2026-01-05 10:21:00+00:00,270.84,270.86,270.84,270.86,401
2026-01-05 10:22:00+00:00,270.86,270.86,270.86,270.86,384
2026-01-05 10:26:00+00:00,270.84,270.84,270.83,270.83,732
2026-01-05 10:28:00+00:00,270.74,270.74,270.74,270.74,243
2026-01-05 10:39:00+00:00,270.57,270.57,270.52,270.52,937
2026-01-05 10:41:00+00:00,270.59,270.59,270.59,270.59,361
2026-01-05 10:42:00+00:00,270.62,270.62,270.62,270.62,229
2026-01-05 10:45:00+00:00,270.56,270.56,270.56,270.56,252
2026-01-05 10:53:00+00:00,270.52,270.52,270.52,270.52,348
2026-01-05 11:01:00+00:00,270.54,270.56,270.54,270.56,310
2026-01-05 11:02:00+00:00,270.58,270.58,270.58,270.58,337
2026-01-05 11:07:00+00:00,270.6,270.61,270.6,270.61,755
2026-01-05 11:08:00+00:00,270.61,270.61,270.61,270.61,433
2026-01-05 11:09:00+00:00,270.5,270.5,270.5,270.5,420
2026-01-05 11:12:00+00:00,270.47,270.47,270.47,270.47,205
2026-01-05 11:15:00+00:00,270.53,270.53,270.53,270.53,654
2026-01-05 11:19:00+00:00,270.47,270.47,270.44,270.47,2677
2026-01-05 11:20:00+00:00,270.48,270.48,270.4,270.41,1628
2026-01-05 11:21:00+00:00,270.46,270.46,270.46,270.46,269
2026-01-05 11:25:00+00:00,270.55,270.55,270.46,270.46,898
