timestamp,Open,High,Low,Close,Volume
2026-01-05 09:00:00+00:00,616.01,616.29,616.01,616.29,970
2026-01-05 09:01:00+00:00,616.15,616.19,616.11,616.12,836
2026-01-05 09:02:00+00:00,616.1,616.34,616.05,616.34,2338
2026-01-05 09:03:00+00:00,616.33,616.42,616.33,616.42,505
2026-01-05 09:04:00+00:00,616.46,616.55,616.46,616.55,1652
2026-01-05 09:05:00+00:00,616.61,616.66,616.55,616.6,2407
2026-01-05 09:06:00+00:00,616.62,616.62,616.5,616.57,3712
2026-01-05 09:07:00+00:00,616.59,616.59,616.34,616.38,2211
2026-01-05 09:08:00+00:00,616.43,616.49,616.43,616.48,1128
2026-01-05 09:09:00+00:00,616.48,616.52,616.38,616.46,4417
2026-01-05 09:10:00+00:00,616.44,616.47,616.44,616.45,687
2026-01-05 09:11:00+00:00,616.51,616.51,616.42,616.44,1209
2026-01-05 09:12:00+00:00,616.43,616.43,616.31,616.42,1275
2026-01-05 09:13:00+00:00,616.46,616.55,616.45,616.55,1408
2026-01-05 09:14:00+00:00,616.55,616.55,616.47,616.47,4048
2026-01-05 09:15:00+00:00,616.4,616.4,616.31,616.31,1863
2026-01-05 09:16:00+00:00,616.28,616.36,616.25,616.36,2467
2026-01-05 09:17:00+00:00,616.42,616.42,616.34,616.34,1632
2026-01-05 09:18:00+00:00,616.32,616.39,616.32,616.39,667
2026-01-05 09:19:00+00:00,616.42,616.46,616.39,616.46,602
2026-01-05 09:20:00+00:00,616.43,616.48,616.43,616.48,202
2026-01-05 09:21:00+00:00,616.53,616.56,616.49,616.56,547
2026-01-05 09:22:00+00:00,616.6,616.62,616.57,616.57,2003
2026-01-05 09:23:00+00:00,616.51,616.51,616.45,616.45,1648
2026-01-05 09:24:00+00:00,616.4,616.4,616.1,616.1,5789
2026-01-05 09:25:00+00:00,616.1,616.11,615.83,615.86,3877
2026-01-05 09:26:00+00:00,615.9,615.91,615.84,615.87,2525
2026-01-05 09:27:00+00:00,615.87,616.0,615.87,616.0,1462
2026-01-05 09:28:00+00:00,615.97,616.04,615.97,615.99,3982
2026-01-05 09:29:00+00:00,615.98,615.98,615.94,615.94,448
2026-01-05 09:30:00+00:00,615.87,615.91,615.82,615.9,3667
2026-01-05 09:31:00+00:00,615.9,616.04,615.87,616.04,2260
2026-01-05 09:32:00+00:00,616.05,616.05,616.0,616.0,615
2026-01-05 09:33:00+00:00,615.97,615.97,615.97,615.97,206
2026-01-05 09:34:00+00:00,616.05,616.1,616.05,616.06,1016
2026-01-05 09:35:00+00:00,616.1,616.19,616.09,616.19,1250
2026-01-05 09:36:00+00:00,616.19,616.19,616.08,616.13,1101
2026-01-05 09:37:00+00:00,616.08,616.25,616.08,616.25,646
2026-01-05 09:38:00+00:00,616.2,616.2,616.16,616.16,990
2026-01-05 09:39:00+00:00,616.27,616.33,616.27,616.33,417
2026-01-05 09:40:00+00:00,616.4,616.4,616.35,616.4,828
2026-01-05 09:41:00+00:00,616.49,616.5,616.45,616.45,921
2026-01-05 09:43:00+00:00,616.36,616.37,616.16,616.2,2055
2026-01-05 09:44:00+00:00,616.28,616.32,616.21,616.32,2037
2026-01-05 09:45:00+00:00,616.35,616.35,616.29,616.29,863
2026-01-05 09:46:00+00:00,616.26,616.27,616.24,616.24,351
2026-01-05 09:47:00+00:00,616.36,616.41,616.36,616.41,302
2026-01-05 09:48:00+00:00,616.34,616.34,616.16,616.17,513
2026-01-05 09:49:00+00:00,616.13,616.17,616.1,616.1,1831
2026-01-05 09:50:00+00:00,616.1,616.32,616.09,616.29,750
2026-01-05 09:51:00+00:00,616.46,616.46,616.41,616.41,984
2026-01-05 09:52:00+00:00,616.39,616.39,616.37,616.37,388
2026-01-05 09:53:00+00:00,616.4,616.41,616.31,616.31,1259
2026-01-05 09:54:00+00:00,616.34,616.34,616.23,616.23,3724
2026-01-05 09:55:00+00:00,616.27,616.27,616.2,616.21,541
2026-01-05 09:56:00+00:00,616.05,616.07,616.05,616.07,470
2026-01-05 09:57:00+00:00,616.07,616.13,616.07,616.13,329
2026-01-05 09:58:00+00:00,616.09,616.2,616.09,616.19,985
2026-01-05 09:59:00+00:00,616.16,616.21,616.16,616.21,708
2026-01-05 10:00:00+00:00,616.25,616.4,616.24,616.37,1219
2026-01-05 10:01:00+00:00,616.35,616.36,616.3,616.3,1265
2026-01-05 10:02:00+00:00,616.3,616.36,616.24,616.24,2152
2026-01-05 10:03:00+00:00,616.2,616.21,616.19,616.2,649
2026-01-05 10:05:00+00:00,616.45,616.52,616.45,616.52,592
2026-01-05 10:06:00+00:00,616.51,616.58,616.51,616.58,2188
2026-01-05 10:07:00+00:00,616.54,616.54,616.46,616.53,557
2026-01-05 10:08:00+00:00,616.53,616.66,616.53,616.66,2386
2026-01-05 10:09:00+00:00,616.66,616.7,616.63,616.65,5059
2026-01-05 10:10:00+00:00,616.65,616.68,616.6,616.6,915
2026-01-05 10:11:00+00:00,616.65,616.65,616.64,616.64,379
2026-01-05 10:12:00+00:00,616.68,616.69,616.63,616.69,2519
2026-01-05 10:13:00+00:00,616.73,616.97,616.73,616.97,1151
2026-01-05 10:14:00+00:00,616.93,616.93,616.91,616.91,1292
2026-01-05 10:15:00+00:00,616.89,616.96,616.89,616.96,793
2026-01-05 10:16:00+00:00,616.89,616.94,616.89,616.93,1545
2026-01-05 10:17:00+00:00,616.93,617.01,616.92,616.92,3925
2026-01-05 10:18:00+00:00,616.97,616.99,616.97,616.99,502
2026-01-05 10:19:00+00:00,617.0,617.07,617.0,617.01,1111
2026-01-05 10:20:00+00:00,617.07,617.08,617.0,617.0,1496
2026-01-05 10:21:00+00:00,617.08,617.14,617.06,617.14,2556
2026-01-05 10:22:00+00:00,617.11,617.13,617.11,617.13,756
2026-01-05 10:23:00+00:00,617.03,617.03,617.03,617.03,169
2026-01-05 10:24:00+00:00,617.16,617.16,617.09,617.09,499
2026-01-05 10:25:00+00:00,617.11,617.15,617.09,617.15,360
2026-01-05 10:26:00+00:00,617.15,617.19,617.04,617.04,927
2026-01-05 10:27:00+00:00,617.0,617.01,616.99,617.01,634
2026-01-05 10:28:00+00:00,616.96,617.02,616.95,617.02,1746
2026-01-05 10:29:00+00:00,617.0,617.0,616.96,616.96,1462
2026-01-05 10:30:00+00:00,616.9,616.9,616.84,616.84,346
2026-01-05 10:31:00+00:00,616.83,616.91,616.83,616.91,970
2026-01-05 10:32:00+00:00,616.88,616.9,616.88,616.9,3397
2026-01-05 10:33:00+00:00,616.9,616.9,616.83,616.9,1387
2026-01-05 10:34:00+00:00,616.95,617.0,616.91,616.91,714
2026-01-05 10:35:00+00:00,616.91,616.97,616.91,616.97,514
2026-01-05 10:36:00+00:00,616.93,616.94,616.9,616.9,2321
2026-01-05 10:37:00+00:00,616.86,616.9,616.86,616.88,275
2026-01-05 10:38:00+00:00,616.86,616.9,616.86,616.9,785
2026-01-05 10:39:00+00:00,616.86,616.86,616.73,616.79,2634
2026-01-05 10:40:00+00:00,616.82,616.82,616.78,616.78,357
2026-01-05 10:41:00+00:00,616.94,616.97,616.94,616.97,764
2026-01-05 10:42:00+00:00,617.06,617.06,616.97,616.97,467
2026-01-05 10:43:00+00:00,616.95,616.97,616.91,616.92,938
2026-01-05 10:44:00+00:00,616.87,616.91,616.87,616.87,690
2026-01-05 10:45:00+00:00,616.91,617.03,616.91,617.03,1858
2026-01-05 10:46:00+00:00,617.05,617.15,617.03,617.15,3300
2026-01-05 10:47:00+00:00,617.11,617.13,617.11,617.12,496
2026-01-05 10:48:00+00:00,617.2,617.25,617.14,617.14,2095
2026-01-05 10:49:00+00:00,617.13,617.23,617.13,617.23,555
2026-01-05 10:50:00+00:00,617.16,617.16,617.11,617.11,726
2026-01-05 10:51:00+00:00,617.16,617.16,617.16,617.16,267
2026-01-05 10:52:00+00:00,617.13,617.13,617.1,617.1,1040
2026-01-05 10:53:00+00:00,617.08,617.08,616.99,617.04,1226
2026-01-05 10:54:00+00:00,617.06,617.25,617.06,617.25,1131
2026-01-05 10:55:00+00:00,617.27,617.28,617.27,617.27,500
2026-01-05 10:56:00+00:00,617.16,617.21,617.16,617.21,189
2026-01-05 10:57:00+00:00,617.09,617.14,617.09,617.12,861
2026-01-05 10:58:00+00:00,617.17,617.2,617.16,617.2,644
2026-01-05 10:59:00+00:00,617.27,617.27,617.19,617.19,1606
2026-01-05 11:00:00+00:00,617.2,617.21,617.17,617.21,1886
2026-01-05 11:01:00+00:00,617.23,617.23,617.21,617.21,1181
2026-01-05 11:02:00+00:00,617.27,617.28,617.27,617.28,504
2026-01-05 11:03:00+00:00,617.27,617.27,617.24,617.26,1667
2026-01-05 11:04:00+00:00,617.29,617.3,617.29,617.3,1300
2026-01-05 11:05:00+00:00,617.26,617.34,617.26,617.34,979
2026-01-05 11:06:00+00:00,617.31,617.38,617.31,617.37,1529
2026-01-05 11:07:00+00:00,617.37,617.41,617.36,617.37,4123
2026-01-05 11:08:00+00:00,617.38,617.38,617.17,617.17,3399
2026-01-05 11:09:00+00:00,617.18,617.18,616.99,617.02,2702
2026-01-05 11:10:00+00:00,617.05,617.11,617.05,617.08,674
2026-01-05 11:11:00+00:00,617.06,617.06,617.04,617.04,247
2026-01-05 11:12:00+00:00,617.02,617.12,617.02,617.12,598
2026-01-05 11:13:00+00:00,617.09,617.09,617.09,617.09,81
2026-01-05 11:14:00+00:00,617.19,617.19,617.14,617.14,1502
2026-01-05 11:15:00+00:00,617.23,617.26,617.2,617.21,5286
2026-01-05 11:16:00+00:00,617.24,617.26,617.21,617.21,1445
2026-01-05 11:17:00+00:00,617.22,617.22,617.18,617.21,2282
2026-01-05 11:18:00+00:00,617.19,617.19,617.16,617.16,306
2026-01-05 11:19:00+00:00,617.19,617.24,617.19,617.24,359
2026-01-05 11:20:00+00:00,617.31,617.31,617.26,617.27,537
2026-01-05 11:21:00+00:00,617.32,617.33,617.32,617.33,255
2026-01-05 11:22:00+00:00,617.27,617.33,617.27,617.33,616
2026-01-05 11:23:00+00:00,617.31,617.46,617.31,617.46,1588
2026-01-05 11:24:00+00:00,617.48,617.51,617.37,617.38,2657
2026-01-05 11:25:00+00:00,617.44,617.44,617.4,617.42,1383
2026-01-05 11:26:00+00:00,617.46,617.49,617.44,617.46,2365
2026-01-05 11:28:00+00:00,617.28,617.3,617.28,617.29,724
2026-01-05 11:29:00+00:00,617.25,617.26,617.07,617.07,623
2026-01-05 11:30:00+00:00,617.11,617.17,617.11,617.17,488
2026-01-05 11:31:00+00:00,617.18,617.18,617.18,617.18,294
2026-01-05 11:32:00+00:00,617.29,617.35,617.29,617.35,204
2026-01-05 11:33:00+00:00,617.39,617.4,617.3,617.3,7010
2026-01-05 11:34:00+00:00,617.32,617.32,617.31,617.31,649
2026-01-05 11:35:00+00:00,617.42,617.42,617.42,617.42,324
2026-01-05 11:36:00+00:00,617.43,617.51,617.43,617.48,672
2026-01-05 11:37:00+00:00,617.49,617.59,617.44,617.59,1989
2026-01-05 11:38:00+00:00,617.57,617.6,617.57,617.6,481
2026-01-05 11:39:00+00:00,617.59,617.62,617.51,617.52,1054
2026-01-05 11:40:00+00:00,617.57,617.6,617.53,617.6,751
2026-01-05 11:41:00+00:00,617.62,617.62,617.58,617.6,1606
2026-01-05 11:42:00+00:00,617.6,617.6,617.48,617.5,6405
2026-01-05 11:43:00+00:00,617.47,617.51,617.45,617.51,989
2026-01-05 11:44:00+00:00,617.52,617.52,617.52,617.52,156
2026-01-05 11:45:00+00:00,617.53,617.54,617.51,617.51,1349
2026-01-05 11:46:00+00:00,617.49,617.49,617.45,617.48,644
2026-01-05 11:47:00+00:00,617.53,617.53,617.5,617.5,707
2026-01-05 11:48:00+00:00,617.57,617.65,617.57,617.65,1552
2026-01-05 11:49:00+00:00,617.62,617.63,617.6,617.6,1024
2026-01-05 11:50:00+00:00,617.6,617.63,617.6,617.63,1218
2026-01-05 11:51:00+00:00,617.64,617.64,617.64,617.64,371
2026-01-05 11:52:00+00:00,617.66,617.76,617.65,617.75,10598
2026-01-05 11:53:00+00:00,617.69,617.69,617.59,617.59,997
2026-01-05 11:54:00+00:00,617.6,617.6,617.57,617.57,564
2026-01-05 11:55:00+00:00,617.59,617.62,617.59,617.62,1257
2026-01-05 11:56:00+00:00,617.67,617.67,617.63,617.63,519
2026-01-05 11:57:00+00:00,617.65,617.65,617.64,617.65,2604
2026-01-05 11:58:00+00:00,617.6,617.6,617.55,617.56,1823
2026-01-05 11:59:00+00:00,617.59,617.6,617.51,617.52,1149
2026-01-05 12:00:00+00:00,617.54,617.8,617.49,617.8,10923
2026-01-05 12:01:00+00:00,617.85,617.97,617.75,617.75,4430
2026-01-05 12:02:00+00:00,617.74,617.77,617.5,617.55,4250
2026-01-05 12:03:00+00:00,617.52,617.58,617.49,617.5,5528
